time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,late_gate_beam_plan_id,late_gate_beam_preferred_side,late_gate_beam_plan_remaining,flip_freq_active,flip_schedule,flip_schedule_switch_gate,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,new_swap_pairs,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,cycle_memory_enabled,cycle_memory_repeat,cycle_memory_repeat_of,cycle_memory_tabu_pairs,work_counters,perm_left,perm_right,next_left,next_right,bond_profile_coarse,routing_state_hash,sabre_trials,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_time_s,route_chosen_seed,route_rewire_time_s,rewire_wall_time_s,termination_reason,termination_detail,abort_after_no_progress_unswap_cycles,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,accounted_wall_time_s
69.97307958296733,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4,3864,534,174,44,5,left,0,22,22,0,[],0,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.99267983296886,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4,3864,534,174,44,5,left,1,21,21,0,[],0,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.01253604196245,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4,3864,534,174,44,5,right,0,22,22,0,[],0,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.03132899996126,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4,3864,534,174,44,5,right,1,21,21,0,[],0,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.51870329200756,unswap_cycle_summary,,,,,,,,,,,,11,11,22,,,,,,,,,,,,,,,,,,,512,0.0006,,,,,,,,,,,,,,,,,,,12,4,3864,534,174,44,,,,,,,,,,,,,,,,,,,,,5,7.251434667035937,22,902,880,4,False,False,False,,0,"[11, 11]","[0, 4, 5, 7, 1, 2, 8, 3, 6, 11, 9, 12, 13, 15, 14, 17, 16, 19, 10, 22, 18, 21, 27, 23, 25, 24, 26, 39, 20, 29, 31, 33, 34, 32, 30, 28, 35, 37, 36, 40, 38, 42, 43, 41]","[4, 0, 1, 2, 8, 3, 5, 6, 11, 7, 9, 10, 13, 16, 12, 15, 19, 18, 14, 17, 21, 20, 23, 22, 25, 27, 29, 30, 24, 26, 31, 28, 33, 34, 35, 32, 37, 39, 36, 40, 42, 41, 38, 43]","{'index': 9, 'interactions': [('unitary', (29, 30)), ('unitary', (31, 32))]}","{'index': 5, 'interactions': [('unitary', (16, 17)), ('unitary', (25, 26))]}","[0, 1, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 2, 2, 2, 2, 2, 3, 3, 3, 2, 3, 4, 4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]",4d0a92ecc95f6d6e07d48c6ef316c187578f29632bb24ca63d7a0b95afad29ac,,,,,,,,,,,,,,,,,,,,,
71.2451653329772,rewiring,left,post_unswap,0.7113924589939415,634,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,50,False,4,1,none,0.0,2024,0.7113884160062298,1.3351870830520056,,,,,,,,,,,,
71.86870774999261,rewiring,right,post_unswap,0.6233205000171438,615,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,50,False,4,1,none,0.0,2024,0.623316082987003,1.3351870830520056,,,,,,,,,,,,
71.89801066700602,cycle_progress,,,,,,,,,,,,11,11,22,,,,,,,,,,,,,,,,,,,512,0.0006,,2204,1,,,,,,,,,,,,,,,,12,4,3864,534,174,44,,,,,,,,,,,,,,,,,,,,,5,,22,902,880,4,False,,,,,,,,,,,,,,,,,,,,1.3351870830520056,,,,,,,,,,,,
71.97800429200288,absorbing,,,,,,,L,1,0,579,570,11,11,22,8,0,0,0.02527995902346447,0.02783199999248609,0.05311195901595056,0.0634959579911083,3864,5988,12,16,False,False,False,False,3864,12,False,512,0.0006,,3864,0,total_elems,3864,5988,1,1,,,,0.0,,,,,,,12,4,3864,534,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.04755320795812,absorbing,,,,,,,R,1,1,579,570,11,12,23,10,1,1,0.02460933302063495,0.02763125003548339,0.05224058305611834,0.05280133301857859,6072,5988,16,16,False,False,False,False,5988,16,False,512,0.0006,,3864,0,total_elems,6072,5988,1,1,,,,0.0,,,,,,,16,4,5988,656,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.11797562497668,absorbing,,,,,,,L,2,1,579,570,11,12,23,9,0,1,0.02490000001853332,0.026659625000320375,0.051559625018853694,0.05208712496096268,8344,11108,16,16,False,False,False,False,8344,16,False,512,0.0006,,3864,0,total_elems,8344,11108,1,1,,,,0.0,,,,,,,16,4,8344,734,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.21597687498434,absorbing,,,,,,,R,2,2,579,570,11,12,23,12,0,1,0.04882579197874293,0.03177537495503202,0.08060116693377495,0.08121487504104152,17024,14304,32,16,False,False,False,False,14304,16,False,512,0.0006,,3864,0,total_elems,17024,14304,1,1,,,,0.0,,,,,,,16,4,14304,900,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.33048383297864,absorbing,,,,,,,L,3,2,579,570,13,12,25,6,2,3,0.05388241697801277,0.03990054200403392,0.0937829589820467,0.09454791696043685,28576,29536,64,64,False,False,False,False,28576,64,False,512,0.0006,,3864,0,total_elems,28576,29536,1,1,,,,0.0,,,,,,,64,4,28576,1176,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.47512699995423,absorbing,,,,,,,L,4,2,579,570,15,12,27,5,2,5,0.05554970900993794,0.07133025000803173,0.12687995901796967,0.1275345419999212,41696,62496,64,64,False,False,False,False,41696,64,False,512,0.0006,,3864,0,total_elems,41696,62496,1,1,,,,0.0,,,,,,,64,4,41696,1426,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.64065779198427,absorbing,,,,,,,L,5,2,579,570,15,12,27,6,0,5,0.07097724999766797,0.07527479203417897,0.14625204203184694,0.14692466700216755,84320,85792,64,64,False,False,False,False,84320,64,False,512,0.0006,,3864,0,total_elems,84320,85792,1,1,,,,0.0,,,,,,,64,4,84320,1678,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.07544437499018,absorbing,,,,,,,R,5,3,579,570,15,12,27,10,0,5,0.28117554198252037,0.1352372500114143,0.41641279199393466,0.4171386249945499,407456,211488,256,256,False,False,False,False,211488,256,False,512,0.0006,,3864,0,total_elems,407456,211488,1,1,,,,0.0,,,,,,,256,4,211488,2396,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.66891654196661,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,196384,2142,174,44,0,both,0,22,22,6,"[[2, 3], [6, 7], [8, 9], [14, 15], [18, 19], [36, 37]]",6,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78.37063816696173,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,53408,1408,174,44,0,both,1,21,21,9,"[[1, 2], [3, 4], [5, 6], [9, 10], [17, 18], [19, 20], [27, 28], [37, 38], [41, 42]]",15,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78.50667841697577,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,29408,1158,174,44,0,left,0,22,22,5,"[[2, 3], [4, 5], [6, 7], [28, 29], [40, 41]]",20,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78.59111741697416,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,15136,896,174,44,0,left,1,21,21,8,"[[1, 2], [5, 6], [7, 8], [11, 12], [21, 22], [23, 24], [31, 32], [39, 40]]",28,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78.65013962500961,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,14348,854,174,44,0,right,0,22,22,4,"[[0, 1], [12, 13], [16, 17], [24, 25]]",32,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78.70861037500435,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,13828,832,174,44,0,right,1,21,21,3,"[[15, 16], [17, 18], [29, 30]]",35,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78.82577291695634,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,9808,740,174,44,1,both,0,22,22,6,"[[4, 5], [6, 7], [8, 9], [32, 33], [40, 41], [42, 43]]",6,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78.92397412500577,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,6172,620,174,44,1,both,1,21,21,5,"[[3, 4], [7, 8], [31, 32], [39, 40], [41, 42]]",11,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78.97632254200289,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,5148,594,174,44,1,left,0,22,22,3,"[[2, 3], [30, 31], [40, 41]]",14,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.0247424999834,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4800,574,174,44,1,left,1,21,21,3,"[[3, 4], [9, 10], [29, 30]]",17,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.07492295798147,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4656,562,174,44,1,right,0,22,22,2,"[[18, 19], [40, 41]]",19,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.09868599998299,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4656,562,174,44,1,right,1,21,21,0,[],19,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.19193312496645,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4496,546,174,44,2,both,0,22,22,3,"[[4, 5], [10, 11], [42, 43]]",3,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.27428208297351,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4436,540,174,44,2,both,1,21,21,1,"[[5, 6]]",4,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.32220954197692,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4376,534,174,44,2,left,0,22,22,1,"[[8, 9]]",5,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.34371891699266,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4376,534,174,44,2,left,1,21,21,0,[],5,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.3909795829677,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4316,528,174,44,2,right,0,22,22,1,"[[6, 7]]",6,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.42722183297155,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4268,524,174,44,2,right,1,21,21,1,"[[11, 12]]",7,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.51088483299827,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4208,518,174,44,3,both,0,22,22,2,"[[10, 11], [12, 13]]",2,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.58843516698107,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4196,516,174,44,3,both,1,21,21,1,"[[11, 12]]",3,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.6087847079616,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4196,516,174,44,3,left,0,22,22,0,[],3,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.630090541963,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4196,516,174,44,3,left,1,21,21,0,[],3,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.65015995799331,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4196,516,174,44,3,right,0,22,22,0,[],3,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.67267833300866,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4196,516,174,44,3,right,1,21,21,0,[],3,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.7161315829726,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4196,516,174,44,4,both,0,22,22,0,[],0,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.7551548749907,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4196,516,174,44,4,both,1,21,21,0,[],0,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.77672191697638,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4196,516,174,44,4,left,0,22,22,0,[],0,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.79729358298937,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4196,516,174,44,4,left,1,21,21,0,[],0,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.81793845799984,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4196,516,174,44,4,right,0,22,22,0,[],0,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.8364066669601,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4196,516,174,44,4,right,1,21,21,0,[],0,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.32369666697923,unswap_cycle_summary,,,,,,,,,,,,15,12,27,,,,,,,,,,,,,,,,,,,512,0.0006,,,,,,,,,,,,,,,,,,,16,4,4196,516,174,44,,,,,,,,,,,,,,,,,,,,,6,6.0322334169759415,27,902,875,5,False,False,False,,0,"[15, 12]","[0, 4, 6, 1, 7, 9, 3, 10, 8, 2, 5, 13, 12, 11, 15, 14, 16, 19, 17, 20, 18, 22, 21, 24, 23, 25, 26, 28, 29, 33, 27, 30, 32, 31, 34, 35, 37, 38, 36, 40, 43, 42, 41, 39]","[3, 0, 1, 7, 2, 6, 10, 4, 5, 9, 13, 12, 11, 8, 15, 19, 14, 17, 20, 16, 18, 21, 22, 23, 25, 24, 26, 28, 27, 30, 29, 33, 31, 32, 34, 35, 37, 38, 36, 42, 43, 39, 41, 40]","{'index': 5, 'interactions': [('unitary', (4, 5))]}","{'index': 3, 'interactions': [('unitary', (17, 18)), ('unitary', (24, 25)), ('unitary', (30, 31))]}","[0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 2, 2, 2, 2, 2, 4, 4, 2, 2, 2, 3, 3, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]",ea45c1f5b44b775aed56477b1917828289a397a9e7f06a2165ffa5877e476cc4,,,,,,,,,,,,,,,,,,,,,
81.04882320796605,rewiring,left,post_unswap,0.7078369159717113,576,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,50,False,5,1,none,0.0,2024,0.707831333973445,1.462393958994653,,,,,,,,,,,,
81.80308208300266,rewiring,right,post_unswap,0.7540435420232825,569,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,50,False,5,1,none,0.0,2024,0.7540367910405621,1.462393958994653,,,,,,,,,,,,
81.83808333298657,cycle_progress,,,,,,,,,,,,15,12,27,,,,,,,,,,,,,,,,,,,512,0.0006,,3864,0,,,,,,,,,,,,,,,,16,4,4196,516,174,44,,,,,,,,,,,,,,,,,,,,,6,,27,902,875,5,False,,,,,,,,,,,,,,,,,,,,1.462393958994653,,,,,,,,,,,,
81.92352387495339,absorbing,,,,,,,L,1,0,647,682,17,12,29,8,2,2,0.03126483300002292,0.02722858398919925,0.05849341698922217,0.06523616594495252,4260,4956,17,16,False,False,False,False,4260,17,False,512,0.0006,,4196,0,total_elems,4260,4956,1,1,,,,0.0,,,,,,,17,4,4260,518,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.00228049996076,absorbing,,,,,,,L,2,0,647,682,17,12,29,14,0,2,0.026663999946322292,0.03194524999707937,0.058609249943401664,0.0591777500230819,4552,4956,16,16,False,False,False,False,4552,16,False,512,0.0006,,4196,0,total_elems,4552,4956,1,1,,,,0.0,,,,,,,16,4,4552,550,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.09179649996804,absorbing,,,,,,,R,2,1,647,682,17,13,30,12,1,3,0.039259166980627924,0.02986745798261836,0.06912662496324629,0.06986737495753914,8320,5964,16,16,False,False,False,False,5964,16,False,512,0.0006,,4196,0,total_elems,8320,5964,1,1,,,,0.0,,,,,,,16,4,5964,644,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.1845188330044,absorbing,,,,,,,L,3,1,647,682,19,13,32,10,2,5,0.04013366700382903,0.032153791980817914,0.07228745898464695,0.07288816699292511,11424,11460,16,31,False,False,False,False,11424,16,False,512,0.0006,,4196,0,total_elems,11424,11460,1,1,,,,0.0,,,,,,,16,4,11424,800,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.29017737496179,absorbing,,,,,,,L,4,1,647,682,21,13,34,5,2,7,0.04444566700840369,0.0404055830440484,0.08485125005245209,0.08554416702827439,16896,22464,16,64,False,False,False,False,16896,16,False,512,0.0006,,4196,0,total_elems,16896,22464,1,1,,,,0.0,,,,,,,16,4,16896,974,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.37995862500975,absorbing,,,,,,,L,5,1,647,682,21,13,34,4,0,7,0.02892870898358524,0.04022091702790931,0.06914962601149455,0.06981291703414172,20160,28704,16,64,False,False,False,False,20160,16,False,512,0.0006,,4196,0,total_elems,20160,28704,1,1,,,,0.0,,,,,,,16,4,20160,1048,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.49317674996564,absorbing,,,,,,,L,6,1,647,682,21,13,34,6,0,7,0.03629041701788083,0.05473920900840312,0.09102962602628395,0.09173799998825416,26880,32896,64,64,False,False,False,False,26880,64,False,512,0.0006,,4196,0,total_elems,26880,32896,1,1,,,,0.0,,,,,,,64,4,26880,1178,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.63509974995395,absorbing,,,,,,,R,6,2,647,682,21,14,35,10,1,8,0.05757141701178625,0.06323337502544746,0.12080479203723371,0.12141229101689532,45456,40368,64,64,False,False,False,False,40368,64,False,512,0.0006,,4196,0,total_elems,45456,40368,1,1,,,,0.0,,,,,,,64,4,40368,1438,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.80075695796404,absorbing,,,,,,,L,7,2,647,682,22,14,36,7,1,9,0.07222233299398795,0.06941558397375047,0.14163791696773842,0.14237866702023894,68152,80128,64,64,False,False,False,False,68152,64,False,512,0.0006,,4196,0,total_elems,68152,80128,1,1,,,,0.0,,,,,,,64,4,68152,1582,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.08897879195865,absorbing,,,,,,,L,8,2,647,682,23,14,37,6,1,10,0.07486662501469254,0.19187858398072422,0.26674520899541676,0.2675742079736665,94496,191264,64,256,False,False,False,False,94496,64,False,512,0.0006,,4196,0,total_elems,94496,191264,1,1,,,,0.0,,,,,,,64,4,94496,1882,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.35799275001045,absorbing,,,,,,,L,9,2,647,682,24,14,38,6,1,11,0.08245829201769084,0.16656862501986325,0.24902691703755409,0.2496042909915559,116640,240480,64,256,False,False,False,False,116640,64,False,512,0.0006,,4196,0,total_elems,116640,240480,1,1,,,,0.0,,,,,,,64,4,116640,2116,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.67585075000534,absorbing,,,,,,,L,10,2,647,682,25,14,39,7,1,12,0.11652295896783471,0.17656529101077467,0.2930882499786094,0.2977266249945387,146080,263840,64,256,False,False,False,False,146080,64,False,512,0.0006,,4196,0,total_elems,146080,263840,1,1,,,,0.0,,,,,,,64,4,146080,2408,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84.08043187495787,absorbing,,,,,,,L,11,2,647,682,25,14,39,9,0,12,0.15956691704923287,0.2214977500261739,0.38106466707540676,0.3817930829827674,192736,301984,64,256,False,False,False,False,192736,64,False,512,0.0006,,4196,0,total_elems,192736,301984,1,1,,,,0.0,,,,,,,64,4,192736,2834,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84.5597722500097,absorbing,,,,,,,L,12,2,647,682,25,14,39,12,0,12,0.18291195802157745,0.2719665829790756,0.45487854100065306,0.45846512500429526,257664,431392,64,256,False,False,False,False,257664,64,False,512,0.0006,,4196,0,total_elems,257664,431392,1,1,,,,0.0,,,,,,,64,4,257664,3232,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.33650749997469,absorbing,,,,,,,R,12,3,647,682,25,15,40,9,1,13,0.46314729197183624,0.293287499982398,0.7564347919542342,0.7571289169718511,586528,494688,256,256,False,False,True,False,494688,256,False,512,0.0006,,4196,0,total_elems,586528,494688,1,1,,,,0.0,,,,,,,256,4,494688,4294,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
